key_date,date,year,month,day,week_date,oil_value_usd,euro_value_usd,dolar_value_brl,ipc_value_percent_a_m,nasdaq_value
2021-12-01,2021-12-01,2021,12,1,Wednesday,69.53,0.882145998240985,5.65060434782609,,15254.05
2021-12-02,2021-12-02,2021,12,2,Thursday,70.56,0.883385855165169,,,15381.32
2021-12-03,2021-12-03,2021,12,3,Friday,70.71,0.886528945094651,,,15085.47
2021-12-06,2021-12-06,2021,12,6,Monday,73.38,0.886998424902141,,,15225.15
2021-12-07,2021-12-07,2021,12,7,Tuesday,75.54,0.889048241950481,,1.18,15686.92
2021-12-08,2021-12-08,2021,12,8,Wednesday,75.94,0.882299905093325,,,15786.99
2021-12-09,2021-12-09,2021,12,9,Thursday,74.1,0.886046882474884,,,15517.37
2021-12-10,2021-12-10,2021,12,10,Friday,74.98,0.884718201806419,,,15630.6
2021-12-13,2021-12-13,2021,12,13,Monday,74.12,0.886841442688991,,,15413.28
2021-12-14,2021-12-14,2021,12,14,Tuesday,73.37,0.886914860194785,,,15237.64
2021-12-15,2021-12-15,2021,12,15,Wednesday,73.71,0.888652096134402,,1.07,15565.58
2021-12-16,2021-12-16,2021,12,16,Thursday,74.64,0.884257750042689,,,15180.43
2021-12-17,2021-12-17,2021,12,17,Friday,72.97,0.886921723423802,,,15169.68
2021-12-20,2021-12-20,2021,12,20,Monday,70.51,0.885658403315689,,,14980.94
2021-12-21,2021-12-21,2021,12,21,Tuesday,72.85,0.887548150554601,,,15341.09
2021-12-22,2021-12-22,2021,12,22,Wednesday,74.69,0.88300401358444,,0.83,15521.89
2021-12-23,2021-12-23,2021,12,23,Thursday,76.26,0.884176182707993,,,15653.37
2021-12-24,2021-12-24,2021,12,24,Friday,75.24,0.883158026155623,,,
2021-12-27,2021-12-27,2021,12,27,Monday,75.24,0.883472131249805,,,15871.26
2021-12-29,2021-12-29,2021,12,29,Wednesday,78.63,0.881051304794361,,,15766.22
2021-12-30,2021-12-30,2021,12,30,Thursday,78.61,0.882459913343243,,,15741.56
2021-12-31,2021-12-31,2021,12,31,Friday,77.24,0.882850814744502,,0.57,15644.97
2022-01-03,2022-01-03,2022,1,3,Monday,78.25,0.885431244594701,,,15832.8
2022-01-04,2022-01-04,2022,1,4,Tuesday,79.39,0.884099721266292,,,15622.72
2022-01-05,2022-01-05,2022,1,5,Wednesday,80.6,0.881918704251674,,,15100.17
2022-01-06,2022-01-06,2022,1,6,Thursday,81.99,0.885264219756344,,,15080.86
2022-01-07,2022-01-07,2022,1,7,Friday,82.28,0.881052549871924,,0.53,14935.9
2022-01-10,2022-01-10,2022,1,10,Monday,81.56,0.883394316854807,,,14942.83
2022-01-11,2022-01-11,2022,1,11,Tuesday,84.98,0.881751893346686,,,15153.45
2022-01-12,2022-01-12,2022,1,12,Wednesday,85.83,0.875432907247654,,,15188.39
2022-01-13,2022-01-13,2022,1,13,Thursday,85.8,0.872530284125906,,,14806.81
2022-01-14,2022-01-14,2022,1,14,Friday,87.17,0.874585216319565,,,14893.75
2022-01-17,2022-01-17,2022,1,17,Monday,87.82,0.876733705950732,,,
2022-01-18,2022-01-18,2022,1,18,Tuesday,88.83,0.881447660403263,,,14506.9
2022-01-19,2022-01-19,2022,1,19,Wednesday,89.64,0.881283662477558,,,14340.26
2022-01-20,2022-01-20,2022,1,20,Thursday,89.75,0.88106314453951,,,14154.02
2022-01-21,2022-01-21,2022,1,21,Friday,89.75,0.881287563381879,,,13768.92
2022-01-24,2022-01-24,2022,1,24,Monday,87.74,0.884176287779978,,,13855.13
2022-01-25,2022-01-25,2022,1,25,Tuesday,89.49,0.886843591191417,,,13539.29
2022-01-26,2022-01-26,2022,1,26,Wednesday,91.22,0.886372536222425,,,13542.12
2022-01-27,2022-01-27,2022,1,27,Thursday,90.7,0.896702271250271,,,13352.78
2022-01-28,2022-01-28,2022,1,28,Friday,91.47,0.895576396381443,,,13770.57
2022-01-31,2022-01-31,2022,1,31,Monday,92.35,0.891814958467198,,0.49,14239.88
2022-02-01,2022-02-01,2022,2,1,Tuesday,90.24,0.888967444365889,5.19597894736842,,14346.0
2022-02-02,2022-02-02,2022,2,2,Wednesday,91.43,,,,14417.55
2022-02-03,2022-02-03,2022,2,3,Thursday,92.99,,,,13878.82
2022-02-04,2022-02-04,2022,2,4,Friday,96.86,,,,14098.01
2022-02-07,2022-02-07,2022,2,7,Monday,97.28,,,0.49,14015.67
2022-02-08,2022-02-08,2022,2,8,Tuesday,96.07,,,,14194.45
2022-02-09,2022-02-09,2022,2,9,Wednesday,94.95,0.87496474257935,,,14490.37
2022-02-10,2022-02-10,2022,2,10,Thursday,96.37,0.872070835565078,,,14185.64
2022-02-11,2022-02-11,2022,2,11,Friday,97.5,0.876884930675033,,,13791.15
2022-02-14,2022-02-14,2022,2,14,Monday,101.66,0.884246610212636,,,13790.92
2022-02-15,2022-02-15,2022,2,15,Tuesday,98.43,0.880517981704316,,0.4,14139.76
2022-02-16,2022-02-16,2022,2,16,Wednesday,97.44,0.879736913849509,,,14124.09
2022-02-17,2022-02-17,2022,2,17,Thursday,95.28,0.879348567530696,,,13716.72
2022-02-18,2022-02-18,2022,2,18,Friday,96.18,0.881598378953876,,,13548.07
2022-02-21,2022-02-21,2022,2,21,Monday,98.95,0.881995849187133,,,
2022-02-22,2022-02-22,2022,2,22,Tuesday,98.73,0.882062811530552,,0.33,13381.52
2022-02-23,2022-02-23,2022,2,23,Wednesday,99.29,0.883079144799408,,,13037.49
2022-02-24,2022-02-24,2022,2,24,Thursday,101.29,0.899920865207069,,,13473.59
2022-02-25,2022-02-25,2022,2,25,Friday,98.56,0.889123401899555,,,13694.62
2022-02-28,2022-02-28,2022,2,28,Monday,103.08,,,0.28,13751.4
2022-03-01,2022-03-01,2022,3,1,Tuesday,110.93,,4.96778181818182,,13532.46
2022-03-02,2022-03-02,2022,3,2,Wednesday,118.94,0.899609299717925,,,13752.02
2022-03-03,2022-03-03,2022,3,3,Thursday,115.36,0.903993553008596,,,13537.94
2022-03-04,2022-03-04,2022,3,4,Friday,123.86,0.915663954684033,,,13313.44
2022-03-07,2022-03-07,2022,3,7,Monday,129.02,0.919200363471149,,0.47,12830.96
2022-03-08,2022-03-08,2022,3,8,Tuesday,133.18,0.919291338582677,,,12795.55
2022-03-09,2022-03-09,2022,3,9,Wednesday,116.58,0.905220549702741,,,13255.55
2022-03-10,2022-03-10,2022,3,10,Thursday,114.54,0.907527847646425,,,13129.96
2022-03-11,2022-03-11,2022,3,11,Friday,118.11,0.911820738455956,,,12843.81
2022-03-14,2022-03-14,2022,3,14,Monday,110.39,0.910671581407894,,,12581.22
2022-03-15,2022-03-15,2022,3,15,Tuesday,105.14,0.911163591810643,,0.64,12948.62
2022-03-16,2022-03-16,2022,3,16,Wednesday,104.61,0.90958588277024,,,13436.55
2022-03-17,2022-03-17,2022,3,17,Thursday,113.5,0.900086880973067,,,13614.78
2022-03-18,2022-03-18,2022,3,18,Friday,114.32,0.90497989372397,,,13893.84
2022-03-21,2022-03-21,2022,3,21,Monday,122.29,0.905223635767142,,,13838.46
2022-03-22,2022-03-22,2022,3,22,Tuesday,121.53,0.907110070602983,,0.94,14108.82
2022-03-23,2022-03-23,2022,3,23,Wednesday,127.52,0.90884323275299,,,13922.6
2022-03-24,2022-03-24,2022,3,24,Thursday,123.98,0.908432869670396,,,14191.84
2022-03-25,2022-03-25,2022,3,25,Friday,122.67,0.910497532346272,,,14169.3
2022-03-28,2022-03-28,2022,3,28,Monday,114.5,0.911001236093943,,,14354.9
2022-03-29,2022-03-29,2022,3,29,Tuesday,112.79,0.900328005612119,,,14619.64
2022-03-30,2022-03-30,2022,3,30,Wednesday,115.59,0.895730396409309,,,14442.27
2022-03-31,2022-03-31,2022,3,31,Thursday,107.29,0.901390765015886,,1.35,14220.52
2022-04-01,2022-04-01,2022,4,1,Friday,106.13,0.905227058166195,4.75741578947368,,14261.5
2022-04-04,2022-04-04,2022,4,4,Monday,108.15,0.909583374372107,,,14532.55
2022-04-05,2022-04-05,2022,4,5,Tuesday,106.6,0.915494347217016,,,14204.17
2022-04-06,2022-04-06,2022,4,6,Wednesday,100.81,0.916429268292683,,,13888.82
2022-04-07,2022-04-07,2022,4,7,Thursday,99.83,0.917430837686206,,1.62,13897.3
2022-04-08,2022-04-08,2022,4,8,Friday,101.26,0.919458151910982,,,13711.0
2022-04-11,2022-04-11,2022,4,11,Monday,97.92,0.919282949524964,,,13411.96
2022-04-12,2022-04-12,2022,4,12,Tuesday,104.42,0.921239867610044,,,13371.57
2022-04-13,2022-04-13,2022,4,13,Wednesday,108.49,0.919539552517336,,,13643.59
2022-04-14,2022-04-14,2022,4,14,Thursday,110.83,0.926101215608491,,,13351.08
2022-04-18,2022-04-18,2022,4,18,Monday,110.83,0.927132090440301,,,13332.36
2022-04-19,2022-04-19,2022,4,19,Tuesday,105.49,0.926608419380461,,,13619.66
2022-04-20,2022-04-20,2022,4,20,Wednesday,105.05,0.920977410774545,,,13453.07
2022-04-21,2022-04-21,2022,4,21,Thursday,107.2,,,,13174.65
2022-04-22,2022-04-22,2022,4,22,Friday,105.15,0.926707004249153,,1.47,12839.29
2022-04-25,2022-04-25,2022,4,25,Monday,99.27,0.934137007271336,,,13004.85
2022-04-26,2022-04-26,2022,4,26,Tuesday,102.89,0.937908373305133,,,12490.74
2022-04-27,2022-04-27,2022,4,27,Wednesday,103.3,0.948049739209313,,,12488.93
2022-04-28,2022-04-28,2022,4,28,Thursday,105.78,0.952281408563121,,,12871.53
2022-04-29,2022-04-29,2022,4,29,Friday,108.36,0.948680860911826,,,12334.64
2022-05-02,2022-05-02,2022,5,2,Monday,108.36,0.950387596899225,,,12536.02
2022-05-03,2022-05-03,2022,5,3,Tuesday,104.94,0.949305529273739,,,12563.76
2022-05-04,2022-05-04,2022,5,4,Wednesday,110.53,0.948587335252234,,,12964.86
2022-05-05,2022-05-05,2022,5,5,Thursday,112.11,0.95155801441092,,,12317.69
2022-05-06,2022-05-06,2022,5,6,Friday,113.86,0.945804912594581,,,12144.66
2022-05-09,2022-05-09,2022,5,9,Monday,106.67,0.947057738424645,,,11623.25
2022-05-10,2022-05-10,2022,5,10,Tuesday,102.61,0.949310969076736,,,11737.67
2022-05-11,2022-05-11,2022,5,11,Wednesday,107.7,0.948857534348035,,,11364.24
2022-05-12,2022-05-12,2022,5,12,Thursday,108.06,0.963667334294218,,,11370.96
2022-05-13,2022-05-13,2022,5,13,Friday,112.12,0.960435510257809,,,11805.0
2022-05-16,2022-05-16,2022,5,16,Monday,114.86,0.959692389286661,,,11662.79
2022-05-17,2022-05-17,2022,5,17,Tuesday,112.89,0.949210838078496,,,11984.52
2022-05-18,2022-05-18,2022,5,18,Wednesday,110.04,0.953014201433595,,,11418.15
2022-05-19,2022-05-19,2022,5,19,Thursday,113.22,0.944371928746929,,,11388.5
2022-05-20,2022-05-20,2022,5,20,Friday,113.63,0.94705265610438,,,11354.62
2022-05-23,2022-05-23,2022,5,23,Monday,115.13,0.937302176546442,,,11535.27
2022-05-24,2022-05-24,2022,5,24,Tuesday,115.77,0.930663571290385,,,11264.45
2022-05-25,2022-05-25,2022,5,25,Wednesday,116.41,0.938171730105149,,,11434.74
2022-05-26,2022-05-26,2022,5,26,Thursday,119.81,0.932140150411007,,,11740.65
2022-05-27,2022-05-27,2022,5,27,Friday,121.19,0.933795302872217,,,12131.13
2022-05-30,2022-05-30,2022,5,30,Monday,123.01,0.927549897846928,,,
2022-05-31,2022-05-31,2022,5,31,Tuesday,125.53,0.931711161461925,,0.5,12081.39
2022-06-01,2022-06-01,2022,6,1,Wednesday,122.2,0.939312894535014,5.04860952380952,,11994.46
2022-06-03,2022-06-03,2022,6,3,Friday,125.68,0.933450121654501,,,12012.73
2022-06-06,2022-06-06,2022,6,6,Monday,124.99,0.934665807006233,,,12061.37
2022-06-07,2022-06-07,2022,6,7,Tuesday,126.89,0.934751447738088,,0.79,12175.23
2022-06-08,2022-06-08,2022,6,8,Wednesday,129.2,0.930931677018634,,,12086.27
2022-06-09,2022-06-09,2022,6,9,Thursday,128.47,0.938351831617689,,,11754.23
2022-06-10,2022-06-10,2022,6,10,Friday,127.44,0.950488251449497,,,11340.02
2022-06-13,2022-06-13,2022,6,13,Monday,128.44,0.95813228695342,,,10809.23
2022-06-14,2022-06-14,2022,6,14,Tuesday,127.02,0.95988227133832,,,10828.35
2022-06-15,2022-06-15,2022,6,15,Wednesday,124.96,0.962548015364917,,0.91,11099.15
2022-06-16,2022-06-16,2022,6,16,Thursday,125.78,,,,10646.1
2022-06-17,2022-06-17,2022,6,17,Friday,119.22,0.954660465116279,,,10798.35
2022-06-20,2022-06-20,2022,6,20,Monday,118.25,0.948759875068896,,,
2022-06-21,2022-06-21,2022,6,21,Tuesday,118.51,0.947874456641863,,,11069.3
2022-06-22,2022-06-22,2022,6,22,Wednesday,115.54,0.944997890179243,,0.76,11053.08
2022-06-23,2022-06-23,2022,6,23,Thursday,114.5,0.952112417340191,,,11232.19
2022-06-24,2022-06-24,2022,6,24,Friday,117.36,0.948681229040152,,,11607.62
2022-06-27,2022-06-27,2022,6,27,Monday,119.69,0.943223079285366,,,11524.55
2022-06-28,2022-06-28,2022,6,28,Tuesday,122.21,0.949209583234797,,,11181.54
2022-06-29,2022-06-29,2022,6,29,Wednesday,120.8,0.954283210399474,,,11177.89
2022-06-30,2022-06-30,2022,6,30,Thursday,119.78,0.955107399438387,,0.67,11028.74
2022-07-01,2022-07-01,2022,7,1,Friday,119.21,0.960698532070287,5.36747619047619,,11127.85
2022-07-04,2022-07-04,2022,7,4,Monday,121.8,0.958870428289914,,,
2022-07-05,2022-07-05,2022,7,5,Tuesday,110.49,0.975141570025148,,,11322.24
2022-07-06,2022-07-06,2022,7,6,Wednesday,108.54,0.982989811983135,,,11361.85
2022-07-07,2022-07-07,2022,7,7,Thursday,113.4,0.984256302983596,,0.69,11621.35
2022-07-08,2022-07-08,2022,7,8,Friday,113.95,0.982219179602938,,,11635.31
2022-07-11,2022-07-11,2022,7,11,Monday,114.85,0.991269370504931,,,11372.6
2022-07-12,2022-07-12,2022,7,12,Tuesday,106.98,0.992954645530603,,,11264.73
2022-07-13,2022-07-13,2022,7,13,Wednesday,107.17,0.992153475808082,,,11247.58
2022-07-14,2022-07-14,2022,7,14,Thursday,107.74,0.997112889668531,,,11251.19
2022-07-15,2022-07-15,2022,7,15,Friday,112.26,0.990973470810553,,0.24,11452.42
2022-07-18,2022-07-18,2022,7,18,Monday,117.27,0.984049867082226,,,11360.05
2022-07-19,2022-07-19,2022,7,19,Tuesday,114.96,0.976557121634842,,,11713.15
2022-07-20,2022-07-20,2022,7,20,Wednesday,115.86,0.978761763963509,,,11897.65
2022-07-21,2022-07-21,2022,7,21,Thursday,112.81,0.980199083357204,,,12059.61
2022-07-22,2022-07-22,2022,7,22,Friday,106.77,0.977710033174931,,-0.44,11834.11
2022-07-25,2022-07-25,2022,7,25,Monday,108.23,0.97923750271287,,,11782.67
2022-07-26,2022-07-26,2022,7,26,Tuesday,107.32,0.988329861175126,,,11562.57
2022-07-27,2022-07-27,2022,7,27,Wednesday,109.64,0.989411282204243,,,12032.42
2022-07-28,2022-07-28,2022,7,28,Thursday,109.68,0.983961961546444,,,12162.59
2022-07-29,2022-07-29,2022,7,29,Friday,111.51,0.980108430776206,,,12390.69
2022-08-01,2022-08-01,2022,8,1,Monday,106.09,0.973808355662905,5.14269565217391,,12368.98
2022-08-02,2022-08-02,2022,8,2,Tuesday,106.51,0.980586526749742,,,12348.76
2022-08-03,2022-08-03,2022,8,3,Wednesday,101.82,0.98550994908901,,,12668.16
2022-08-04,2022-08-04,2022,8,4,Thursday,97.99,0.978090065879103,,,12720.58
2022-08-05,2022-08-05,2022,8,5,Friday,100.31,0.983187892266807,,,12657.55
2022-08-08,2022-08-08,2022,8,8,Monday,103.46,0.979716295786495,,,12644.46
2022-08-09,2022-08-09,2022,8,9,Tuesday,103.81,0.977706520079401,,,12493.93
2022-08-10,2022-08-10,2022,8,10,Wednesday,105.06,0.96767208339721,,,12854.8
2022-08-11,2022-08-11,2022,8,11,Thursday,107.19,0.967123805920742,,,12779.91
2022-08-12,2022-08-12,2022,8,12,Friday,103.7,0.975042519444285,,,13047.19
2022-08-15,2022-08-15,2022,8,15,Monday,98.25,0.981743522516965,,-1.28,13128.05
2022-08-16,2022-08-16,2022,8,16,Tuesday,95.36,0.98290352842073,,,13102.55
2022-08-17,2022-08-17,2022,8,17,Wednesday,97.22,0.983775979330522,,,12938.12
2022-08-18,2022-08-18,2022,8,18,Thursday,96.35,0.988638099602811,,,12965.34
2022-08-19,2022-08-19,2022,8,19,Friday,96.45,0.996223014686146,,,12705.22
2022-08-22,2022-08-22,2022,8,22,Monday,95.06,1.00654040059954,,-0.95,12381.57
2022-08-23,2022-08-23,2022,8,23,Tuesday,99.49,1.00239647992457,,,12381.3
2022-08-24,2022-08-24,2022,8,24,Wednesday,99.87,1.00310461369174,,,12431.53
2022-08-25,2022-08-25,2022,8,25,Thursday,98.81,1.00431770455125,,,12639.27
2022-08-26,2022-08-26,2022,8,26,Friday,101.13,1.0,,,12141.71
2022-08-30,2022-08-30,2022,8,30,Tuesday,99.34,0.998205411374931,,,11883.14
2022-08-31,2022-08-31,2022,8,31,Wednesday,96.55,0.993535020239032,,-0.57,11816.2
2022-09-01,2022-09-01,2022,9,1,Thursday,92.24,1.00512156468633,5.23635714285714,,11785.13
2022-09-02,2022-09-02,2022,9,2,Friday,93.09,0.99681039120744,,,11630.86
2022-09-05,2022-09-05,2022,9,5,Monday,94.22,1.00705323045749,,,
2022-09-06,2022-09-06,2022,9,6,Tuesday,91.43,1.00857407693496,,,11544.91
2022-09-07,2022-09-07,2022,9,7,Wednesday,86.83,,,-0.1,11791.9
2022-09-08,2022-09-08,2022,9,8,Thursday,87.99,1.00441012209683,,,11862.13
2022-09-09,2022-09-09,2022,9,9,Friday,91.68,0.995411694395712,,,12112.31
2022-09-12,2022-09-12,2022,9,12,Monday,93.45,0.987269255251432,,,12266.41
2022-09-13,2022-09-13,2022,9,13,Tuesday,92.04,1.00009654559849,,,11633.57
2022-09-14,2022-09-14,2022,9,14,Wednesday,92.83,1.00050243487671,,,11719.68
2022-09-15,2022-09-15,2022,9,15,Thursday,89.28,1.00070916548472,,0.09,11552.36
2022-09-16,2022-09-16,2022,9,16,Friday,89.43,0.998810085938238,,,11448.4
2022-09-19,2022-09-19,2022,9,19,Monday,89.43,0.999503750501021,,,11535.02
2022-09-20,2022-09-20,2022,9,20,Tuesday,89.62,1.0005999148508,,,11425.05
2022-09-21,2022-09-21,2022,9,21,Wednesday,89.86,1.01213972431078,,,11220.19
2022-09-22,2022-09-22,2022,9,22,Thursday,90.4,1.0160437270207,,0.0,11066.81
2022-09-23,2022-09-23,2022,9,23,Friday,84.29,1.02890389651302,,,10867.93
2022-09-26,2022-09-26,2022,9,26,Monday,82.55,1.03928266438941,,,10802.92
2022-09-27,2022-09-27,2022,9,27,Tuesday,85.97,1.0400404291712,,,10829.5
2022-09-28,2022-09-28,2022,9,28,Wednesday,89.55,1.03283869724417,,,11051.64
2022-09-29,2022-09-29,2022,9,29,Thursday,89.41,1.02301576760336,,,10737.51
2022-09-30,2022-09-30,2022,9,30,Friday,88.9,1.02196431271737,,0.02,10575.62
2022-10-03,2022-10-03,2022,10,3,Monday,90.68,1.0193672325244,,,10815.43
2022-10-04,2022-10-04,2022,10,4,Tuesday,93.74,1.00230050884136,,,11176.41
2022-10-05,2022-10-05,2022,10,5,Wednesday,94.35,1.01337064676617,,,11148.64
2022-10-06,2022-10-06,2022,10,6,Thursday,95.65,1.01968434467209,,,11073.31
2022-10-07,2022-10-07,2022,10,7,Friday,98.88,1.02187738488934,,0.26,10652.4
2022-10-10,2022-10-10,2022,10,10,Monday,97.13,1.0303913983614,,,10542.1
2022-10-11,2022-10-11,2022,10,11,Tuesday,95.17,1.02490010432455,,,10426.19
2022-10-12,2022-10-12,2022,10,12,Wednesday,93.44,,,,10417.1
2022-10-13,2022-10-13,2022,10,13,Thursday,95.16,1.02229035305914,,,10649.15
2022-10-14,2022-10-14,2022,10,14,Friday,92.22,1.02668558434238,,,10321.39
2022-10-17,2022-10-17,2022,10,17,Monday,91.04,1.01595836947095,,,10675.8
2022-10-18,2022-10-18,2022,10,18,Tuesday,89.46,1.01594370541739,,,10772.4
2022-10-19,2022-10-19,2022,10,19,Wednesday,91.34,1.02238054673585,,,10680.51
2022-10-20,2022-10-20,2022,10,20,Thursday,91.52,1.01781011645826,,,10614.84
2022-10-21,2022-10-21,2022,10,21,Friday,91.82,1.01430050598785,,,10859.72
2022-10-24,2022-10-24,2022,10,24,Monday,91.57,1.0129635675738,,,10952.61
2022-10-25,2022-10-25,2022,10,25,Tuesday,91.76,1.00400915297188,,,11199.12
2022-10-26,2022-10-26,2022,10,26,Wednesday,92.93,0.993154900680779,,,10970.99
2022-10-27,2022-10-27,2022,10,27,Thursday,94.17,1.00151163010411,,,10792.67
2022-10-28,2022-10-28,2022,10,28,Friday,94.64,1.00643922277451,,,11102.45
2022-10-31,2022-10-31,2022,10,31,Monday,93.3,1.01142835154687,,0.69,10988.15
2022-11-01,2022-11-01,2022,11,1,Tuesday,95.12,1.0127627775265,5.274055,,10890.85
2022-11-02,2022-11-02,2022,11,2,Wednesday,96.07,,,,10524.8
2022-11-03,2022-11-03,2022,11,3,Thursday,95.29,1.02448026814572,,,10342.94
2022-11-04,2022-11-04,2022,11,4,Friday,99.53,1.01041311370157,,,10475.25
2022-11-07,2022-11-07,2022,11,7,Monday,99.87,0.999705310308245,,0.71,10564.52
2022-11-08,2022-11-08,2022,11,8,Tuesday,96.85,0.993147924224103,,,10616.2
2022-11-09,2022-11-09,2022,11,9,Wednesday,93.05,0.997006797466399,,,10353.17
2022-11-10,2022-11-10,2022,11,10,Thursday,94.25,0.98212104386452,,,11114.15
2022-11-11,2022-11-11,2022,11,11,Friday,96.37,0.968242959610155,,,11323.33
2022-11-14,2022-11-14,2022,11,14,Monday,93.59,0.967867379913461,,,11196.22
2022-11-15,2022-11-15,2022,11,15,Tuesday,94.3,,,0.7,11358.41
2022-11-16,2022-11-16,2022,11,16,Wednesday,92.61,0.960985477927895,,,11183.66
2022-11-17,2022-11-17,2022,11,17,Thursday,91.0,0.968047609769921,,,11144.96
2022-11-18,2022-11-18,2022,11,18,Friday,88.93,0.96478377744502,,,11146.06
2022-11-21,2022-11-21,2022,11,21,Monday,88.44,0.976369436092982,,,11024.51
2022-11-22,2022-11-22,2022,11,22,Tuesday,88.65,0.972292604677446,,0.65,11174.41
2022-11-23,2022-11-23,2022,11,23,Wednesday,85.9,0.963483045699789,,,11285.32
2022-11-24,2022-11-24,2022,11,24,Thursday,85.59,0.960425739532698,,,
2022-11-25,2022-11-25,2022,11,25,Friday,83.4,0.960715311692042,,,11226.36
2022-11-28,2022-11-28,2022,11,28,Monday,83.5,0.96172479754009,,,11049.5
2022-11-29,2022-11-29,2022,11,29,Tuesday,83.22,0.965351666939488,,,10983.78
2022-11-30,2022-11-30,2022,11,30,Wednesday,85.61,0.970877881494251,,0.57,11468.0
2022-12-01,2022-12-01,2022,12,1,Thursday,86.28,0.953471725125268,5.24183181818182,,11482.45
2022-12-02,2022-12-02,2022,12,2,Friday,86.54,0.954562151043197,,,11461.5
2022-12-05,2022-12-05,2022,12,5,Monday,83.36,0.949935722174944,,,11239.94
2022-12-06,2022-12-06,2022,12,6,Tuesday,79.92,0.952377490184674,,,11014.89
2022-12-07,2022-12-07,2022,12,7,Wednesday,77.11,0.9518322698268,,0.67,10958.55
2022-12-08,2022-12-08,2022,12,8,Thursday,76.02,0.948143429195486,,,11082.0
2022-12-09,2022-12-09,2022,12,9,Friday,76.37,0.948773200543232,,,11004.62
2022-12-12,2022-12-12,2022,12,12,Monday,78.0,0.9502032338353,,,11143.74
2022-12-13,2022-12-13,2022,12,13,Tuesday,80.14,0.939846538187009,,,11256.81
2022-12-14,2022-12-14,2022,12,14,Wednesday,83.33,0.939056126037417,,,11170.89
2022-12-15,2022-12-15,2022,12,15,Thursday,82.34,0.938882513902374,,0.59,10810.53
2022-12-16,2022-12-16,2022,12,16,Friday,80.2,0.941887842465753,,,10705.41
2022-12-19,2022-12-19,2022,12,19,Monday,81.66,0.94499946670459,,,10546.03
2022-12-20,2022-12-20,2022,12,20,Tuesday,79.45,0.939669851056584,,,10547.11
2022-12-21,2022-12-21,2022,12,21,Wednesday,80.25,0.9419762473749,,,10709.37
2022-12-22,2022-12-22,2022,12,22,Thursday,79.58,0.943040506145008,,0.44,10476.12
2022-12-23,2022-12-23,2022,12,23,Friday,82.45,0.942060832463513,,,10497.86
2022-12-27,2022-12-27,2022,12,27,Tuesday,82.45,0.938885038474525,,,10353.23
2022-12-28,2022-12-28,2022,12,28,Wednesday,81.7,0.941613398564439,,,10213.29
2022-12-29,2022-12-29,2022,12,29,Thursday,80.96,0.937288927211324,,,10478.09
2022-12-30,2022-12-30,2022,12,30,Friday,82.82,0.936851366394944,,,10466.48
2023-01-02,2023-01-02,2023,1,2,Monday,82.82,0.937819196546096,,,
2023-01-03,2023-01-03,2023,1,3,Tuesday,80.36,0.947412015579014,,,10386.98
2023-01-04,2023-01-04,2023,1,4,Wednesday,75.31,0.94304564660248,,,10458.76
2023-01-05,2023-01-05,2023,1,5,Thursday,76.73,0.950475888883024,,,10305.24
2023-01-06,2023-01-06,2023,1,6,Friday,76.41,0.943047799168555,,,10569.29
2023-01-09,2023-01-09,2023,1,9,Monday,77.5,0.930927816932351,,,10635.65
2023-01-10,2023-01-10,2023,1,10,Tuesday,78.4,0.932146097600028,,,10742.63
2023-01-11,2023-01-11,2023,1,11,Wednesday,81.11,0.92962579077165,,,10931.67
2023-01-12,2023-01-12,2023,1,12,Thursday,82.59,0.925242561157813,,,11001.1
2023-01-13,2023-01-13,2023,1,13,Friday,83.43,0.92319633219617,,,11079.16
2023-01-16,2023-01-16,2023,1,16,Monday,82.65,0.92362039680532,,,
2023-01-17,2023-01-17,2023,1,17,Tuesday,84.38,0.925662116966465,,,11095.11
2023-01-18,2023-01-18,2023,1,18,Wednesday,83.78,0.922933284989123,,,10957.01
2023-01-19,2023-01-19,2023,1,19,Thursday,85.08,0.926691428672982,,,10852.27
2023-01-20,2023-01-20,2023,1,20,Friday,86.96,0.923014097510742,,,11140.43
2023-01-23,2023-01-23,2023,1,23,Monday,87.96,0.920309121202453,,,11364.41
